id	citation_pmid	citation_url	citation_desc
trm_551f0857e1db8	11970796	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11970796&retmode=ref&cmd=prlinks	Testing the efficiency and independence of attentional networks.
trm_551f0857e1db8		http://fcon_1000.projects.nitrc.org/indi/enhanced/assessments/ant.html	Attention Network Task (ANT)
trm_551f0a8b5ba2c	24192559	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24192559&retmode=ref&cmd=prlinks	Susceptibility to distraction by social cues in borderline personality disorder.
trm_551f0a8b5ba2c		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3058491/	Dysregulation of working memory and default-mode networks in schizophrenia during a Sternberg item recognition paradigm.
trm_551f0b18d7ca0		http://www.millisecond.com/download/library/RunningSpan/	Running Span Task
trm_551f0b18d7ca0		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1559727/	How Does Running Memory Span Work?
trm_551f0b18d7ca0	11120347	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11120347&retmode=ref&cmd=prlinks	Updating of working memory in a running memory task: an event-related potential study.
trm_551f0b18d7ca0		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1559727/	How Does Running Memory Span Work? Quarterly
trm_551f0b9654d23	16686115	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16686115&retmode=ref&cmd=prlinks	Complex span tasks, simple span tasks, and cognitive abilities: a reanalysis of key studies.
trm_551f0c294ce23
trm_551f0cc82ed49	15667928	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15667928&retmode=ref&cmd=prlinks	Hippocampal sequence-encoding driven by a cortical multi-item working memory buffer.
trm_551f103b3edeb	3808289	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=3808289&retmode=ref&cmd=prlinks	Response sequence organization and reproduction by stutterers.
trm_551f1491a2fe8	25328141	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25328141&retmode=ref&cmd=prlinks	Transitive inference in two lemur species (Eulemur macaco and Eulemur fulvus).
trm_551f1491a2fe8	12427681	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12427681&retmode=ref&cmd=prlinks	Frontal and parietal lobe activation during transitive inference in humans.
trm_551f151f7347e	24130542	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24130542&retmode=ref&cmd=prlinks	Diminished acquired equivalence yet good discrimination performance in older participants.
trm_551f151f7347e	19230516	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19230516&retmode=ref&cmd=prlinks	Acquired equivalence changes stimulus representations.
trm_552174863d51e	24129442	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24129442&retmode=ref&cmd=prlinks	Is naming faces different from naming objects? Semantic interference in a face- and object-naming task.
trm_552174863d51e	25703606	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25703606&retmode=ref&cmd=prlinks	Task choice and semantic interference in picture naming.
trm_552174863d51e	8254447	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8254447&retmode=ref&cmd=prlinks	Vernier acuity cards: a practical method for measuring vernier acuity in infants.
trm_552174d3b61fb
trm_5521752956bb2
trm_55217860a9dea		http://dl.acm.org/citation.cfm?id=211198	 Centering: a framework for modeling the local coherence of discourse
trm_55217a446eb3b
trm_55217a9f473f0	12136067	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12136067&retmode=ref&cmd=prlinks	Language dominance in partial epilepsy patients identified with an fMRI reading task.
trm_55217b48995ce	20390589	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20390589&retmode=ref&cmd=prlinks	Eye tracking in infancy research.
trm_55217bd86ee12		http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2084067/	Gradiency and Visual Context in Syntactic Garden-Paths
trm_55217c8179b00	24245535	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24245535&retmode=ref&cmd=prlinks	Lexical interference effects in sentence processing: evidence from the visual world paradigm and self-organizing models.
trm_55217c8179b00	23483527	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23483527&retmode=ref&cmd=prlinks	Interlingual lexical competition in a spoken sentence context: evidence from the visual world paradigm.
trm_55217d7fbfdba		https://books.google.com/books?id=G_5DBgAAQBAJ&printsec=frontcover#v=onepage&q&f=false	Cognitive Neuroscience of Natural Language Use
trm_55217e77441b0	14441175	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14441175&retmode=ref&cmd=prlinks	Experimental manipulation of verbal behavior: a review.
trm_5521807e50549
trm_55218116cbf40	21261450	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21261450&retmode=ref&cmd=prlinks	Sublexical properties of spoken words modulate activity in Broca&#39;s area but not superior temporal cortex: implications for models of speech recognition.
trm_552181d7be45e	11339984	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11339984&retmode=ref&cmd=prlinks	The role of coherence and cohesion in text comprehension: an event-related fMRI study.
trm_552184243d7ab
trm_55218536d1710
trm_55295382db2c5	15804929	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15804929&retmode=ref&cmd=prlinks	Abnormal spatial and non-spatial cueing effects in mild cognitive impairment and Alzheimer&#39;s disease.
trm_55295382db2c5	12937348	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12937348&retmode=ref&cmd=prlinks	The importance of hippocampus-dependent non-spatial tasks in analyses of homology and homoplasy.
trm_5535623c2536a	5786151	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=5786151&retmode=ref&cmd=prlinks	Explanation of the MÃ¼ller-Lyer illusion: confusion theory examined.
trm_5535623c2536a		http://www.michaelbach.de/ot/sze-muelue/index.html	Example of Muller-Lyer Illusion
trm_5536be03400e7	12219093	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12219093&retmode=ref&cmd=prlinks	Greater plasticity in lower-level than higher-level visual motion processing in a passive perceptual learning task.
trm_553e6b8e33da4	25459409	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25459409&retmode=ref&cmd=prlinks	Functionally dissociable influences on learning rate in a dynamic environment.
trm_553e73e29cf7d	26341544	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26341544&retmode=ref&cmd=prlinks	Patients with focal cerebellar lesions show reduced auditory cortex activation during silent reading.
trm_553e73e29cf7d	24553928	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24553928&retmode=ref&cmd=prlinks	Generalized role for the cerebellum in encoding internal models: evidence from semantic processing.
trm_553e77887abc7
trm_553e77e53497d	24609465	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24609465&retmode=ref&cmd=prlinks	Changing value through cued approach: an automatic mechanism of behavior change.
trm_553e85265f51e	17973998	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17973998&retmode=ref&cmd=prlinks	Fast reproducible identification and large-scale databasing of individual functional cognitive networks.
trm_553e8882e3cb6
trm_553e88a66b676	22198968	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22198968&retmode=ref&cmd=prlinks	Great expectations: neural computations underlying the use of social norms in decision-making.
trm_553eb28436233	25306549	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25306549&retmode=ref&cmd=prlinks	Hierarchical competitions subserving multi-attribute choice.
trm_553eb45e2b709	21725038	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21725038&retmode=ref&cmd=prlinks	The modular neuroarchitecture of social judgments on faces.
trm_553eb45e2b709	18691559	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18691559&retmode=ref&cmd=prlinks	Sensitivity of N170 and late positive components to social categorization and emotional valence.
trm_553eb45e2b709	15383003	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15383003&retmode=ref&cmd=prlinks	Age differences in the correction processes of context-induced biases: when correction succeeds.
trm_553ebfc390256	24133268	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24133268&retmode=ref&cmd=prlinks	Medial and lateral networks in anterior prefrontal cortex support metacognitive ability for memory and perception.
trm_553ebfc390256	2349978	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2349978&retmode=ref&cmd=prlinks	Spatial localization discrepancies: a visual deficiency in poor readers.
trm_553ebfc390256	12518288	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12518288&retmode=ref&cmd=prlinks	Spatiotemporal activation of the two visual pathways in form discrimination and spatial location: a brain mapping study.
trm_553ec40d44c51	23261640	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23261640&retmode=ref&cmd=prlinks	Escaping the here and now: evidence for a role of the default mode network in perceptually decoupled thought.
trm_553ec40d44c51	17546746	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17546746&retmode=ref&cmd=prlinks	Visual working memory as the substrate for mental rotation.
trm_553ec40d44c51	16738055	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16738055&retmode=ref&cmd=prlinks	Neurocognitive development of the ability to manipulate information in working memory.
trm_553ec64e6cb1b	24636515	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24636515&retmode=ref&cmd=prlinks	Structural and functional MRI study of the brain, cognition and mood in long-term adequately treated Hashimoto&#39;s thyroiditis.
trm_553ec64e6cb1b	9121584	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9121584&retmode=ref&cmd=prlinks	Transient and sustained activity in a distributed neural system for human working memory.
trm_553fbba5d5327
trm_553fbbf79ebc5	25671502	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25671502&retmode=ref&cmd=prlinks	Social Norms Shift Behavioral and Neural Responses to Foods.
trm_553fc63a54ae6
trm_553fc858cacc5	25864634	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25864634&retmode=ref&cmd=prlinks	Neural mechanisms underlying human consensus decision-making.
trm_553fcbbe974ba	23382821	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23382821&retmode=ref&cmd=prlinks	Differential neural activation patterns in patients with Parkinson&#39;s disease and freezing of gait in response to concurrent cognitive and motor load.
trm_553fcbbe974ba	17409238	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17409238&retmode=ref&cmd=prlinks	Triangulating a cognitive control network using diffusion-weighted magnetic resonance imaging (MRI) and functional MRI.
trm_553fcbbe974ba	18245044	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18245044&retmode=ref&cmd=prlinks	Common neural substrates for inhibition of spoken and manual responses.
trm_553fcbbe974ba	18822313	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18822313&retmode=ref&cmd=prlinks	Models of response inhibition in the stop-signal and stop-change paradigms.
trm_553fcbbe974ba	6232345	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6232345&retmode=ref&cmd=prlinks	On the ability to inhibit simple and choice reaction time responses: a model and a method.
trm_553fcbbe974ba	16510720	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16510720&retmode=ref&cmd=prlinks	Cortical and subcortical contributions to Stop signal response inhibition: role of the subthalamic nucleus.
trm_553fcbbe974ba	18799345	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18799345&retmode=ref&cmd=prlinks	Response inhibition in the stop-signal paradigm.
trm_553fce5d21da7	21398129	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21398129&retmode=ref&cmd=prlinks	Utilising functional MRI (fMRI) to explore the freezing phenomenon in Parkinson&#39;s disease.
trm_553fce5d21da7	23485851	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23485851&retmode=ref&cmd=prlinks	Exploring the cortical and subcortical functional magnetic resonance imaging changes associated with freezing in Parkinson&#39;s disease.
trm_553fce5d21da7	23760982	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23760982&retmode=ref&cmd=prlinks	The role of dysfunctional attentional control networks in visual misperceptions in Parkinson&#39;s disease.
trm_553fce5d21da7	22488861	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22488861&retmode=ref&cmd=prlinks	Investigating visual misperceptions in Parkinson&#39;s disease: a novel behavioral paradigm.
trm_553fd2fc7a648	24243619	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24243619&retmode=ref&cmd=prlinks	Neural correlates of explicit social judgments on vocal stimuli.
trm_553fd2fc7a648	18691559	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18691559&retmode=ref&cmd=prlinks	Sensitivity of N170 and late positive components to social categorization and emotional valence.
trm_553fd2fc7a648	15383003	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15383003&retmode=ref&cmd=prlinks	Age differences in the correction processes of context-induced biases: when correction succeeds.
trm_5542841f3dcd5	23218565	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23218565&retmode=ref&cmd=prlinks	Age dependence of hemodynamic response characteristics in human functional magnetic resonance imaging.
trm_5542841f3dcd5	21574716	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21574716&retmode=ref&cmd=prlinks	Let&#39;s inhibit our excitement: The relationships between Stroop, behavioral disinhibition, and the frontal lobes.
trm_5542841f3dcd5	7418368	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7418368&retmode=ref&cmd=prlinks	Attention and automaticity in Stroop and priming tasks: theory and data.
trm_55492d262a847
trm_5550e5011ce10
trm_5585c83d15fad	2748771	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2748771&retmode=ref&cmd=prlinks	The Pittsburgh Sleep Quality Index: a new instrument for psychiatric practice and research.
trm_5586ff878155d	15063992	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15063992&retmode=ref&cmd=prlinks	Diagnosis and evaluation of adults with attention-deficit/hyperactivity disorder.
trm_558702243da12
trm_558c324478d22
trm_558c3350c6a9f
trm_558c33e7714ba
trm_558c35979a284	20410363	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20410363&retmode=ref&cmd=prlinks	New method for fMRI investigations of language: defining ROIs functionally in individual subjects.
trm_558c36935a0e9	23063434	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23063434&retmode=ref&cmd=prlinks	Language-selective and domain-general regions lie side by side within Broca&#39;s area.
trm_558c4d3105abf
trm_559e2af1cc0ce
trm_55a6a36d9c3f9
trm_55a6a52537c2b
trm_55a6a79b55c8b
trm_55a6a860a7088	4808738	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=4808738&retmode=ref&cmd=prlinks	The Hopkins Symptom Checklist (HSCL): a self-report symptom inventory.
trm_55a6a8e81b7f4
trm_55a6a95f66508
trm_55a6aa62c54f8
trm_55a6ae8f44ac3
trm_55a6c80b2c1d6
trm_55a6c92db12b0	25156658	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25156658&retmode=ref&cmd=prlinks	The hypomanic personality scale: a measure of personality and/or bipolar symptoms?
trm_55a6cb4f951ea
trm_55a6cffbcb5f7
trm_55c686e0824e8	25324714	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25324714&retmode=ref&cmd=prlinks	Activation in inhibitory brain regions during food choice correlates with temptation strength and self-regulatory success in weight-concerned women.
trm_55c691909c580	26167916	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=26167916&retmode=ref&cmd=prlinks	Functional MRI of Challenging Food Choices: Forced Choice between Equally Liked High- and Low-Calorie Foods in the Absence of Hunger.
trm_55c691909c580	24904336	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24904336&retmode=ref&cmd=prlinks	Sweet lies: neural, visual, and behavioral measures reveal a lack of self-control conflict during food choice in weight-concerned women.
trm_565a2e79b22f2	19875675	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19875675&retmode=ref&cmd=prlinks	Immaturities in reward processing and its influence on inhibitory control in adolescence.
trm_565a2e79b22f2	21966352	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21966352&retmode=ref&cmd=prlinks	Developmental changes in brain function underlying the influence of reward processing on inhibitory control.
trm_565a2e79b22f2	21046366	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21046366&retmode=ref&cmd=prlinks	Effects of aging on switching the response direction of pro- and antisaccades.
trm_565a2e79b22f2	21107543	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21107543&retmode=ref&cmd=prlinks	Is the relationship of prosaccade reaction times and antisaccade errors mediated by working memory?
trm_565a31fa6f444	25562688	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25562688&retmode=ref&cmd=prlinks	Distinct brain systems mediate the effects of nociceptive input and self-regulation on pain.
